E:\Dataset\IMG\center_2023_10_23_11_59_31_546.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_546.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_546.jpg,0,0,0,7.323779E-06
E:\Dataset\IMG\center_2023_10_23_11_59_31_614.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_614.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_614.jpg,0,0,0,4.424831E-07
E:\Dataset\IMG\center_2023_10_23_11_59_31_688.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_688.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_688.jpg,0,0,0,3.470424E-06
E:\Dataset\IMG\center_2023_10_23_11_59_31_755.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_755.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_755.jpg,0,0,0,4.432889E-06
E:\Dataset\IMG\center_2023_10_23_11_59_31_822.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_822.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_822.jpg,0,0,0,8.367401E-07
E:\Dataset\IMG\center_2023_10_23_11_59_31_890.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_890.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_890.jpg,0,0,0,2.724153E-06
E:\Dataset\IMG\center_2023_10_23_11_59_31_958.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_31_958.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_31_958.jpg,0,0,0,6.685063E-07
E:\Dataset\IMG\center_2023_10_23_11_59_32_025.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_025.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_025.jpg,0,0,0,1.761696E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_092.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_092.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_092.jpg,0,0,0,3.900322E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_161.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_161.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_161.jpg,0,0,0,9.260723E-07
E:\Dataset\IMG\center_2023_10_23_11_59_32_228.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_228.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_228.jpg,0,0,0,1.592771E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_298.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_298.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_298.jpg,0,0,0,4.755156E-07
E:\Dataset\IMG\center_2023_10_23_11_59_32_365.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_365.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_365.jpg,0,0,0,8.649102E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_434.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_434.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_434.jpg,0,0,0,4.245538E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_502.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_502.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_502.jpg,0,0,0,7.826868E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_570.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_570.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_570.jpg,0,0,0,6.942121E-07
E:\Dataset\IMG\center_2023_10_23_11_59_32_644.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_644.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_644.jpg,0,0,0,1.354476E-05
E:\Dataset\IMG\center_2023_10_23_11_59_32_713.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_713.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_713.jpg,0,0,0,4.189616E-06
E:\Dataset\IMG\center_2023_10_23_11_59_32_780.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_780.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_780.jpg,0,0,0,7.617577E-07
E:\Dataset\IMG\center_2023_10_23_11_59_32_847.jpg,E:\Dataset\IMG\left_2023_10_23_11_59_32_847.jpg,E:\Dataset\IMG\right_2023_10_23_11_59_32_847.jpg,0,0,0,3.9829E-06
